
List of user-set options:

                                    Name   Value                used
                   hessian_approximation = limited-memory        yes
                           linear_solver = ma57                  yes
                  ma57_automatic_scaling = yes                   yes
                                max_iter = 1000                  yes
                             mu_strategy = adaptive              yes
                             output_file = AAAIPOPTinfo.txt      yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                     tol = 1e-005                yes
This is Ipopt version 3.11.0, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:   683341
Number of nonzeros in inequality constraint Jacobian.:    83248
Number of nonzeros in Lagrangian Hessian.............:        0

Reallocating memory for MA57: lfact (8300828)
Total number of variables............................:    39531
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    39531
                     variables with only upper bounds:        0
Total number of equality constraints.................:    31501
Total number of inequality constraints...............:     3825
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     3825
  73 1.3145479e-002 3.94e-001 6.78e+004  -6.5 4.13e-001    -  4.33e-003 7.64e-003h  1
  74 1.3531214e-002 3.89e-001 6.49e+004  -6.5 4.10e-001    -  9.58e-003 1.24e-002h  1
  75 1.3877500e-002 3.85e-001 6.80e+004  -6.5 4.05e-001    -  1.62e-002 1.08e-002h  1
  76 1.3999107e-002 3.84e-001 7.45e+004  -6.5 4.01e-001    -  1.40e-002 3.67e-003h  1
  77 1.4017446e-002 3.83e-001 7.99e+004  -6.5 3.99e-001    -  1.00e-002 5.48e-004h  1
  78 1.4343415e-002 3.80e-001 8.22e+004  -6.5 3.99e-001    -  1.56e-002 9.73e-003h  1
  79 1.4982443e-002 3.72e-001 1.31e+005  -6.5 3.95e-001    -  1.53e-003 1.87e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 1.5375889e-002 3.68e-001 7.40e+004  -6.5 3.88e-001    -  1.66e-002 1.11e-002h  1
  81 1.5409672e-002 3.68e-001 7.48e+004  -6.5 3.84e-001    -  2.66e-003 9.31e-004h  1
  82 1.5633334e-002 3.66e-001 7.17e+004  -6.5 3.83e-001    -  1.31e-004 6.24e-003h  1
  83 1.5643070e-002 3.65e-001 7.56e+004  -6.5 3.81e-001    -  1.00e-002 2.70e-004h  1
  84 1.6127804e-002 3.60e-001 6.93e+004  -6.5 3.81e-001    -  2.71e-004 1.35e-002h  1
  85 1.6411978e-002 3.58e-001 7.11e+004  -6.5 3.76e-001    -  1.38e-002 7.78e-003h  1
  86 1.6967075e-002 3.52e-001 6.47e+004  -6.5 3.73e-001    -  7.50e-004 1.51e-002h  1
  87 1.7184239e-002 3.50e-001 7.05e+004  -6.5 3.67e-001    -  2.29e-002 5.82e-003h  1
  88 1.8329771e-002 3.39e-001 6.77e+004  -6.5 3.65e-001    -  2.88e-002 3.06e-002h  1
  89 1.9100887e-002 3.32e-001 6.13e+004  -6.5 3.54e-001    -  2.75e-003 2.02e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 1.9111282e-002 3.32e-001 6.26e+004  -6.5 3.47e-001    -  4.89e-003 2.69e-004h  1
  91 1.9702493e-002 3.27e-001 5.79e+004  -6.5 3.47e-001    -  1.43e-003 1.53e-002h  1
  92 2.0017914e-002 3.24e-001 6.12e+004  -6.5 3.42e-001    -  2.36e-002 8.15e-003h  1
  93 2.0108411e-002 3.23e-001 6.40e+004  -6.5 3.39e-001    -  1.67e-002 2.34e-003h  1
  94 2.0341927e-002 3.21e-001 6.49e+004  -6.5 3.38e-001    -  1.21e-002 6.01e-003h  1
  95 2.0797573e-002 3.18e-001 6.19e+004  -6.6 3.36e-001    -  5.60e-004 1.17e-002h  1
  96 2.1533383e-002 3.12e-001 6.24e+004  -6.6 3.32e-001    -  2.75e-002 1.89e-002h  1
  97 2.2155950e-002 3.07e-001 6.13e+004  -6.6 3.26e-001    -  1.57e-002 1.60e-002h  1
  98 2.2546946e-002 3.03e-001 6.34e+004  -6.6 3.21e-001    -  2.86e-002 1.00e-002h  1
  99 2.3208990e-002 2.98e-001 6.10e+004  -6.6 3.18e-001    -  5.76e-003 1.69e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100 2.3658784e-002 2.95e-001 6.00e+004  -6.6 3.12e-001    -  9.36e-003 1.15e-002h  1
 101 2.4373030e-002 2.89e-001 5.94e+004  -6.6 3.09e-001    -  2.29e-002 1.83e-002h  1
 102 2.4621650e-002 2.87e-001 6.23e+004  -6.6 3.03e-001    -  5.14e-002 6.39e-003h  1
 103 2.6375843e-002 2.74e-001 5.86e+004  -6.6 3.01e-001    -  2.67e-002 4.51e-002h  1
 104 2.7223929e-002 2.68e-001 5.71e+004  -6.6 2.88e-001    -  6.80e-003 2.20e-002h  1
 105 2.7242996e-002 2.68e-001 5.71e+004  -6.6 2.82e-001    -  5.96e-003 4.95e-004h  1
 106 2.7870321e-002 2.64e-001 5.62e+004  -6.6 2.81e-001    -  1.83e-003 1.64e-002h  1
 107 2.8424005e-002 2.60e-001 5.53e+004  -6.6 2.77e-001    -  2.04e-002 1.45e-002h  1
 108 3.0236359e-002 2.47e-001 5.34e+004  -6.7 2.73e-001    -  2.62e-002 4.77e-002h  1
 109 3.1447002e-002 2.39e-001 5.30e+004  -6.7 2.60e-001    -  3.19e-003 3.24e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 3.2403514e-002 2.33e-001 4.90e+004  -6.7 2.52e-001    -  6.77e-002 2.59e-002h  1
 111 3.3060749e-002 2.28e-001 4.65e+004  -6.7 2.45e-001    -  3.61e-002 1.81e-002h  1
 112 3.4366706e-002 2.20e-001 4.80e+004  -6.7 2.41e-001    -  4.62e-003 3.62e-002h  1
 113 3.4981253e-002 2.16e-001 4.70e+004  -6.7 2.32e-001    -  1.89e-002 1.73e-002h  1
 114 3.5398589e-002 2.14e-001 4.48e+004  -6.7 2.28e-001    -  2.48e-002 1.19e-002h  1
 115 3.6393928e-002 2.08e-001 4.22e+004  -6.7 2.25e-001    -  3.96e-002 2.86e-002h  1
 116 3.6827624e-002 2.05e-001 4.02e+004  -6.7 2.19e-001    -  2.35e-002 1.27e-002h  1
 117 3.7785596e-002 1.99e-001 4.30e+004  -6.8 2.16e-001    -  5.63e-004 2.81e-002h  1
 118 3.8587690e-002 1.94e-001 4.30e+004  -6.8 2.10e-001    -  1.71e-002 2.39e-002h  1
 119 3.9460990e-002 1.89e-001 3.86e+004  -6.8 2.05e-001    -  4.68e-002 2.64e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 3.9932633e-002 1.86e-001 3.43e+004  -6.8 2.00e-001    -  3.65e-002 1.45e-002h  1
 121 4.1728448e-002 1.76e-001 3.69e+004  -6.8 1.97e-001    -  2.96e-002 5.59e-002h  1
 122 4.2738219e-002 1.70e-001 4.09e+004  -6.8 1.86e-001    -  5.06e-003 3.26e-002h  1
 123 4.4103052e-002 1.62e-001 4.09e+004  -6.8 1.80e-001    -  3.58e-002 4.51e-002h  1
 124 4.4860645e-002 1.58e-001 4.01e+004  -6.8 1.72e-001    -  2.42e-002 2.59e-002h  1
 125 4.5495595e-002 1.55e-001 4.12e+004  -6.8 1.67e-001    -  1.34e-002 2.21e-002h  1
 126 4.6152884e-002 1.51e-001 5.18e+004  -6.9 1.64e-001    -  5.52e-003 2.33e-002h  1
 127 4.6721985e-002 1.48e-001 5.11e+004  -6.9 1.60e-001    -  3.64e-003 2.08e-002h  1
 128 4.7678140e-002 1.43e-001 4.91e+004  -6.9 1.57e-001    -  4.90e-002 3.56e-002h  1
 129 4.8180011e-002 1.40e-001 4.82e+004  -6.9 1.51e-001    -  2.18e-002 1.92e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 4.8367667e-002 1.39e-001 4.78e+004  -6.9 1.48e-001    -  1.22e-002 7.31e-003h  1
 131 4.8423602e-002 1.38e-001 4.74e+004  -6.9 1.47e-001    -  2.28e-002 2.19e-003h  1
 132 4.9178827e-002 1.34e-001 4.63e+004  -6.9 1.47e-001    -  1.01e-002 2.97e-002h  1
 133 4.9562703e-002 1.32e-001 4.46e+004  -6.9 1.42e-001    -  5.64e-002 1.55e-002h  1
 134 5.1152982e-002 1.24e-001 4.28e+004  -6.9 1.40e-001    -  6.93e-003 6.51e-002h  1
